6	-2	0	0
1795	0	0	0	10	6	-1	0	0
1795	0	0	0	10	6	-2	0	0
1796	0	0	0	9	7	-2	0	0
1802	0	0	0	9	7	-1	0	0
1802	0	0	0	10	7	-1	0	0
1795	0	0	0	10	7	-1	0	0
1796	0	0	0	10	8	-1	0	0
1795	0	0	0	10	7	-2	0	0
1795	0	0	0	10	6	-2	0	0
1795	0	0	0	10	7	-1	0	0
1795	0	0	0	11	6	-2	0	0
1796	0	0	0	9	7	-2	0	0
1801	0	0	0	10	7	-1	0	0
1795	0	0	0	9	7	-1	0	0
1801	0	0	0	10	7	-2	0	0
1795	0	0	0	10	7	-1	0	0
1796	0	0	0	10	6	-1	0	0
1795	0	0	0	10	7	-2	0	0
1795	0	0	0	10	8	-1	0	0
1795	0	0	0	10	6	-2	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-2	0	0
1795	0	0	0	10	7	-1	0	0
1795	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	9	7	-1	0	0
1801	0	0	0	9	7	-2	0	0
1801	0	0	0	9	7	-2	0	0
1801	0	0	0	9	6	-1	0	0
1801	0	0	0	10	6	-2	0	0
1796	0	0	0	9	7	-2	0	0
1802	0	0	0	9	7	-1	0	0
1801	0	0	0	10	7	-2	0	0
1796	0	0	0	9	6	-2	0	0
1802	0	0	0	10	7	-2	0	0
1795	0	0	0	10	7	-1	0	0
1795	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	10	6	-1	0	0
1796	0	0	0	10	7	-1	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	9	7	-1	0	0
1802	0	0	0	10	7	-1	0	0
1796	0	0	0	10	6	-1	0	0
1795	0	0	0	10	7	-1	0	0
1796	0	0	0	10	6	-1	0	0
1796	0	0	0	9	7	-1	0	0
1802	0	0	0	11	6	-2	0	0
1795	0	0	0	10	7	-1	0	0
1796	0	0	0	10	7	-1	0	0
1796	0	0	0	10	6	-1	0	0
1795	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-1	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	9	7	-2	0	0
1802	0	0	0	9	7	-1	0	0
1802	0	0	0	10	7	-2	0	0
1796	0	0	0	10	6	-2	0	0
1795	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-1	0	0
1795	0	0	0	10	7	-2	0	0
1796	0	0	0	10	6	-2	0	0
1796	0	0	0	10	7	-1	0	0
1795	0	0	0	9	7	-1	0	0
1801	0	0	0	10	7	-2	0	0
1795	0	0	0	9	7	-1	0	0
1802	0	0	0	10	7	-2	0	0
1795	0	0	0	10	7	-1	0	0
1795	0	0	0	10	7	-1	0	0
1795	0	0	0	10	7	-1	0	0
1795	0	0	0	10	6	-2	0	0
1796	0	0	0	10	7	-1	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-1	0	0
1795	0	0	0	9	7	-2	0	0
1801	0	0	0	10	7	-1	0	0
1795	0	0	0	10	7	-2	0	0
1796	0	0	0	9	8	-2	0	0
1802	0	0	0	9	7	-2	0	0
1802	0	0	0	10	7	-1	0	0
1796	0	0	0	9	7	-1	0	0
1802	0	0	0	9	7	-2	0	0
1801	0	0	0	11	7	-2	0	0
1795	0	0	0	10	7	-1	0	0
1795	0	0	0	10	7	-2	0	0
1796	0	0	0	9	6	-1	0	0
1801	0	0	0	10	6	-1	0	0
1795	0	0	0	10	7	-2	0	0
1796	0	0	0	10	6	-1	0	0
1795	0	0	0	11	7	-2	0	0
1796	0	0	0	9	6	-2	0	0
1801	0	0	0	11	6	-2	0	0
1796	0	0	0	9	8	-2	0	0
1802	0	0	0	10	6	-1	0	0
1795	0	0	0	10	6	-2	0	0
1795	0	0	0	10	7	-2	0	0
1796	0	0	0	9	7	-1	0	0
1801	0	0	0	10	6	-1	0	0
1795	0	0	0	10	7	-2	0	0
1795	0	0	0	9	7	-1	0	0
1801	0	0	0	9	6	-1	0	0
1801	0	0	0	9	7	-1	0	0
1802	0	0	0	9	7	-2	0	0
1801	0	0	0	10	7	-1	0	0
1795	0	0	0	9	7	-2	0	0
1802	0	0	0	10	7	-2	0	0
1796	0	0	0	10	6	-1	0	0
1795	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-1	0	0
1795	0	0	0	9	6	-2	0	0
1802	0	0	0	9	6	-2	0	0
1801	0	0	0	10	7	-2	0	0
1796	0	0	0	10	6	-2	0	0
1796	0	0	0	9	7	-1	0	0
1801	0	0	0	9	7	-2	0	0
1801	0	0	0	10	7	-1	0	0
1796	0	0	0	10	7	-1	0	0
1795	0	0	0	10	7	-2	0	0
1795	0	0	0	10	7	-2	0	0
1796	0	0	0	10	6	-1	0	0
1795	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-1	0	0
1796	0	0	0	9	6	-1	0	0
1801	0	0	0	9	7	-1	0	0
1801	0	0	0	10	6	-1	0	0
1795	0	0	0	10	7	-1	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-1	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-1	0	0
1795	0	0	0	10	7	-1	0	0
1795	0	0	0	10	7	-1	0	0
1795	0	0	0	9	7	-1	0	0
1802	0	0	0	9	7	-1	0	0
1802	0	0	0	10	7	-2	0	0
1795	0	0	0	10	7	-2	0	0
1796	0	0	0	10	6	-1	0	0
1796	0	0	0	9	7	-2	0	0
1802	0	0	0	10	6	-1	0	0
1795	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-1	0	0
1795	0	0	0	10	7	-1	0	0
1796	0	0	0	10	7	-1	0	0
1795	0	0	0	10	7	-1	0	0
1796	0	0	0	9	6	-2	0	0
1801	0	0	0	10	6	-2	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	9	7	-1	0	0
1802	0	0	0	10	6	-2	0	0
1796	0	0	0	9	7	-2	0	0
1802	0	0	0	9	7	-2	0	0
1802	0	0	0	10	7	-1	0	0
1796	0	0	0	10	6	-1	0	0
1795	0	0	0	11	7	-2	0	0
1796	0	0	0	9	7	-1	0	0
1801	0	0	0	9	7	-1	0	0
1801	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-2	0	0
1795	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	10	6	-1	0	0
1795	0	0	0	9	7	-2	0	0
1802	0	0	0	11	7	-2	0	0
1796	0	0	0	9	7	-2	0	0
1801	0	0	0	9	7	-1	0	0
1801	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-1	0	0
1796	0	0	0	9	7	-1	0	0
1801	0	0	0	10	7	-1	0	0
1796	0	0	0	10	7	-1	0	0
1795	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-1	0	0
1795	0	0	0	10	8	-1	0	0
1796	0	0	0	10	6	-1	0	0
1795	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	9	7	-2	0	0
1802	0	0	0	10	7	-2	0	0
1795	0	0	0	9	8	-1	0	0
1801	0	0	0	9	7	-2	0	0
1802	0	0	0	10	6	-1	0	0
1795	0	0	0	9	6	-1	0	0
1801	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	9	7	-1	0	0
1801	0	0	0	10	7	-2	0	0
1796	0	0	0	10	6	-2	0	0
1796	0	0	0	9	6	-2	0	0
1801	0	0	0	10	6	-2	0	0
1795	0	0	0	10	6	-1	0	0
1795	0	0	0	10	6	-2	0	0
1795	0	0	0	9	6	0	0	0
1810	0	0	0	10	6	-1	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	9	7	-2	0	0
1802	0	0	0	10	7	-1	0	0
1795	0	0	0	10	7	-1	0	0
1796	0	0	0	9	7	-1	0	0
1801	0	0	0	10	7	-2	0	0
1796	0	0	0	9	7	-2	0	0
1802	0	0	0	10	7	-1	0	0
1795	0	0	0	10	6	-1	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	9	7	-1	0	0
1801	0	0	0	10	7	-1	0	0
1795	0	0	0	9	7	-2	0	0
1801	0	0	0	10	7	-1	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	9	7	-1	0	0
1801	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-3	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-1	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	9	7	-1	0	0
1802	0	0	0	10	7	-1	0	0
1795	0	0	0	9	7	-2	0	0
1802	0	0	0	10	7	-1	0	0
1795	0	0	0	10	7	-1	0	0
1795	0	0	0	9	7	-2	0	0
1802	0	0	0	9	6	-1	0	0
1801	0	0	0	9	7	-1	0	0
1802	0	0	0	9	6	-2	0	0
1801	0	0	0	9	7	-1	0	0
1802	0	0	0	10	7	-1	0	0
1796	0	0	0	10	7	-2	0	0
1795	0	0	0	10	7	-2	0	0
1796	0	0	0	9	6	-1	0	0
1801	0	0	0	9	7	-2	0	0
1802	0	0	0	10	7	-1	0	0
1795	0	0	0	10	7	-1	0	0
1795	0	0	0	11	7	-2	0	0
1796	0	0	0	10	6	-1	0	0
1795	0	0	0	11	7	-2	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	9	6	-2	0	0
1802	0	0	0	9	6	-1	0	0
1801	0	0	0	9	6	0	0	0
1810	0	0	0	10	7	-1	0	0
1795	0	0	0	10	7	-1	0	0
1795	0	0	0	10	7	-2	0	0
1796	0	0	0	9	7	-2	0	0
1802	0	0	0	10	7	-1	0	0
1796	0	0	0	10	7	-1	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-1	0	0
1795	0	0	0	9	7	-2	0	0
1802	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	9	7	-2	0	0
1802	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-1	0	0
1795	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-1	0	0
1795	0	0	0	10	7	-1	0	0
1795	0	0	0	11	6	-2	0	0
1795	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-2	0	0
1795	0	0	0	10	7	-1	0	0
1795	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-1	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	11	6	-1	0	0
1795	0	0	0	10	6	-1	0	0
1795	0	0	0	10	7	-2	0	0
1795	0	0	0	10	7	-1	0	0
1796	0	0	0	9	6	-1	0	0
1801	0	0	0	10	7	-3	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-1	0	0
1795	0	0	0	10	7	-2	0	0
1796	0	0	0	9	7	-2	0	0
1802	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	9	7	-2	0	0
1801	0	0	0	9	7	-2	0	0
1801	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-2	0	0
1796	0	0	0	10	7	-1	0	0
1796	0	0	0	9	7	-1	0	0
1802	0	0	0	10	8	-1	0	0
1795	0	0	0	8	7	-1	0	0
1802	0	0	0	10	7	-2	0	0
1795	0	0	0	10	6	-2	0	0
1796	0	0	0	10	6	-2	0	0
1796	0	0	0	9	7	-2	0	0
1802	0	0	0	9	8	-2	0	0
1802	0	0	0	9	7	-1	0	0
1801	0	0	0	9	7	-1	0	0
