-58
1292	-70	10	-20	3	2	-16	-9	-58
1273	-60	0	-20	3	1	-16	-8	-58
1296	-60	-10	-20	4	-1	-17	-8	-58
1270	-60	-10	-10	5	-2	-16	-8	-58
1279	-70	10	-10	5	-2	-17	-7	-58
1278	-70	10	-20	3	-4	-16	-7	-58
1276	-60	0	-20	3	-5	-17	-6	-58
1287	-60	0	-20	4	-6	-17	-6	-58
1275	-60	10	-20	4	-7	-17	-6	-59
1290	-60	10	-20	2	-7	-17	-5	-59
1271	-70	10	-20	1	-8	-15	-5	-59
1284	-70	-10	-20	1	-8	-16	-5	-59
1264	-70	-10	-20	1	-9	-17	-4	-59
1272	-70	0	-20	-1	-9	-16	-4	-60
1275	-70	0	-20	-3	-9	-16	-4	-60
1274	-70	0	-20	-4	-9	-16	-4	-60
1283	-70	0	-20	-5	-9	-17	-4	-60
1268	-70	10	-20	-7	-9	-16	-3	-61
1283	-70	10	-20	-9	-8	-15	-3	-61
1263	-70	10	-20	-11	-7	-17	-3	-61
1279	-60	-10	-20	-11	-7	-16	-3	-61
1262	-60	-10	-20	-13	-6	-16	-3	-61
1266	-70	0	-20	-16	-4	-14	-3	-61
1272	-70	0	-10	-17	-3	-16	-4	-62
1276	-60	0	-10	-18	-1	-16	-4	-62
1278	-60	0	-10	-20	1	-14	-4	-62
1265	-60	0	-10	-22	3	-15	-4	-62
1286	-60	0	-10	-23	4	-15	-5	-61
1269	-60	0	-20	-23	6	-15	-5	-61
1288	-60	0	-20	-23	7	-13	-6	-61
1269	-60	0	-20	-23	8	-13	-6	-61
1284	-80	10	-20	-24	8	-15	-6	-61
1272	-80	10	-20	-23	9	-13	-7	-60
1273	-60	0	-10	-23	9	-13	-7	-60
1283	-60	0	-10	-23	9	-11	-8	-60
1272	-60	0	-10	-22	9	-14	-8	-60
1292	-60	0	-10	-21	9	-14	-8	-59
1272	-60	0	-10	-20	9	-12	-9	-59
1285	-70	-10	-10	-20	9	-12	-9	-59
1256	-70	-10	-10	-20	8	-13	-9	-59
1271	-70	0	-10	-18	9	-14	-10	-58
1271	-70	0	-20	-16	7	-13	-10	-58
1265	-60	10	-20	-14	6	-11	-10	-58
1272	-60	10	-20	-13	5	-13	-10	-58
1254	-70	10	-20	-12	4	-14	-10	-58
1276	-70	0	-20	-9	3	-14	-10	-58
1267	-70	0	-20	-7	2	-12	-10	-57
1285	-70	0	-20	-6	0	-15	-10	-57
1283	-70	0	-20	-5	-1	-17	-10	-57
1276	-80	10	-20	-3	-2	-15	-10	-57
1272	-80	10	-20	-3	-3	-16	-10	-58
1261	-60	0	-10	-3	-4	-16	-9	-58
1284	-60	0	-10	-2	-4	-18	-9	-58
1267	-70	10	-20	-1	-5	-17	-9	-58
1286	-70	10	-20	0	-6	-16	-9	-58
1280	-60	0	-10	0	-6	-18	-8	-58
1307	-60	-10	-10	0	-7	-19	-8	-58
1282	-60	-10	-10	1	-6	-19	-8	-59
1279	-80	0	-10	1	-6	-17	-8	-59
1286	-80	0	-20	0	-6	-17	-7	-59
1290	-60	0	0	1	-7	-20	-7	-59
1306	-60	0	0	1	-6	-18	-7	-59
1284	-60	0	-20	0	-5	-18	-6	-59
1308	-60	0	-20	0	-5	-16	-6	-59
1286	-60	0	-20	-1	-4	-18	-6	-60
1288	-60	-10	-20	0	-3	-17	-6	-60
1279	-60	-10	-10	-1	-2	-16	-5	-60
1273	-80	10	-10	-1	-3	-16	-5	-60
1275	-80	10	-20	-3	-2	-16	-5	-60
1265	-60	0	0	-3	-1	-16	-5	-60
1296	-60	0	0	-4	-1	-15	-4	-60
1276	-70	0	-20	-5	-1	-14	-4	-60
1287	-70	0	-20	-6	-1	-16	-4	-60
1264	-60	0	-20	-6	0	-15	-4	-60
1303	-70	-10	-20	-7	1	-15	-4	-60
1264	-70	-10	-20	-8	0	-13	-4	-59
1291	-80	10	-20	-10	1	-14	-4	-60
1273	-80	10	-20	-10	0	-15	-4	-60
1280	-60	0	0	-11	1	-14	-4	-60
1296	-60	0	0	-11	0	-14	-4	-60
1291	-70	0	-20	-14	1	-14	-4	-59
1286	-70	0	-20	-14	1	-15	-4	-59
1263	-60	0	-20	-14	1	-14	-4	-59
1282	-70	-10	-20	-16	1	-13	-4	-59
1255	-70	-10	-20	-16	1	-15	-5	-59
1268	-70	10	-20	-16	1	-14	-5	-59
1265	-70	10	-10	-16	1	-15	-5	-59
1264	-60	10	-10	-17	0	-14	-5	-59
1292	-60	10	-10	-17	1	-15	-5	-59
1260	-60	10	-20	-17	0	-16	-6	-59
1295	-60	0	-20	-17	1	-15	-6	-59
1267	-60	0	-20	-19	1	-15	-6	-59
1284	-60	-10	-20	-18	1	-15	-6	-59
1260	-60	-10	-20	-18	2	-16	-7	-59
1272	-70	10	-20	-18	2	-15	-7	-59
